Employee_Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Previous_Year_Rating,Length_Of_Service,Awards_Won,Avg_Training_Score,Performance_Rating_Category
2722,Procurement,Region_27,Masters & Above,Male,Sourcing,1,43,3,12,No,74,Average
27416,Technology,Region_2,Bachelors,Male,Other,2,39,1,10,No,80,Poor
54916,Sales & Marketing,Region_19,Masters & Above,Male,Other,1,37,1,3,No,48,Poor
50864,Sales & Marketing,Region_7,Masters & Above,Male,Sourcing,1,36,5,7,No,49,Excellent
63200,Sales & Marketing,Region_4,Bachelors,Male,Sourcing,3,25,3,2,No,50,Average
52878,Legal,Region_2,Bachelors,Male,Other,1,27,3,1,No,61,Average
8767,Sales & Marketing,Region_15,Bachelors,Male,Other,1,30,2,7,No,56,Poor
32013,Legal,Region_15,Bachelors,Male,Sourcing,1,40,3,3,No,63,Average
51928,Sales & Marketing,Region_28,Masters & Above,Female,Other,1,34,3,3,No,49,Average
25066,Operations,Region_26,Bachelors,Female,Sourcing,1,43,3,15,No,61,Average
36909,Sales & Marketing,Region_16,Masters & Above,Male,Sourcing,2,33,2,5,No,50,Poor
20764,Hr,Region_27,Bachelors,Female,Sourcing,1,32,3,8,No,51,Average
27347,R&D,Region_4,Masters & Above,Male,Sourcing,2,33,4,8,Yes,87,Excellent
24398,Analytics,Region_22,Bachelors,Male,Other,1,43,3,18,No,82,Average
76547,Sales & Marketing,Region_2,Masters & Above,Female,Sourcing,2,37,1,9,No,53,Poor
74715,Analytics,Region_7,Bachelors,Male,Sourcing,1,40,3,10,No,84,Average
44568,Procurement,Region_17,Bachelors,Female,Sourcing,2,27,3,3,No,70,Average
29382,Analytics,Region_24,Masters & Above,Male,Other,1,39,2,10,No,86,Poor
64915,Sales & Marketing,Region_28,Bachelors,Male,Other,2,30,5,2,No,49,Excellent
31390,Sales & Marketing,Region_2,Masters & Above,Female,Other,1,44,1,14,No,50,Poor
6280,Analytics,Region_19,Bachelors,Male,Sourcing,1,36,4,8,No,83,Excellent
33420,Analytics,Region_22,Masters & Above,Male,Sourcing,1,35,3,8,No,85,Average
72124,Analytics,Region_13,Masters & Above,Female,Sourcing,1,32,3,3,No,87,Average
56900,Sales & Marketing,Region_4,Bachelors,Male,Sourcing,1,30,5,5,No,49,Excellent
27192,Procurement,Region_2,Bachelors,Female,Sourcing,1,28,3,3,No,72,Average
5747,Operations,Region_23,Masters & Above,Male,Other,1,41,5,4,No,55,Excellent
69943,Analytics,Region_22,Bachelors,Male,Sourcing,2,30,4,2,No,82,Excellent
35542,Technology,Region_12,Bachelors,Female,Other,1,28,3,2,No,78,Average
41835,Operations,Region_13,Masters & Above,Male,Sourcing,2,35,5,6,Yes,96,Excellent
11486,Procurement,Region_15,Masters & Above,Male,Other,1,34,4,2,No,72,Excellent
73885,Hr,Region_7,Masters & Above,Female,Other,1,39,5,6,No,51,Excellent
74562,Technology,Region_2,Masters & Above,Male,Other,1,40,1,10,No,77,Poor
76771,Analytics,Region_32,Bachelors,Female,Sourcing,1,29,5,2,No,85,Excellent
65059,Technology,Region_22,Bachelors,Male,Sourcing,2,30,4,6,No,78,Excellent
22008,Operations,Region_27,Bachelors,Male,Sourcing,1,34,3,7,No,59,Average
11568,Sales & Marketing,Region_11,Bachelors,Male,Sourcing,1,40,1,5,No,51,Poor
4334,Operations,Region_16,Masters & Above,Female,Other,1,36,3,6,No,55,Average
39062,Sales & Marketing,Region_22,Bachelors,Female,Sourcing,1,28,5,3,No,49,Excellent
73000,Operations,Region_22,Masters & Above,Female,Sourcing,1,50,5,9,No,60,Excellent
24551,Technology,Region_14,Masters & Above,Female,Sourcing,1,38,4,10,No,81,Excellent
54723,Sales & Marketing,Region_29,Bachelors,Male,Sourcing,3,27,3,1,Yes,49,Average
73098,Technology,Region_2,Masters & Above,Female,Other,1,56,1,12,No,83,Poor
9114,Operations,Region_2,Bachelors,Female,Other,2,39,5,12,No,59,Excellent
23491,Operations,Region_15,Masters & Above,Male,Other,1,49,3,9,No,63,Average
71702,R&D,Region_13,Masters & Above,Male,Other,1,34,4,5,No,86,Excellent
5582,Operations,Region_19,Bachelors,Female,Sourcing,1,33,4,6,No,59,Excellent
61210,Hr,Region_2,Masters & Above,Male,Other,1,58,3,15,No,55,Average
27588,Sales & Marketing,Region_34,Bachelors,Male,Sourcing,1,27,3,4,No,49,Average
12954,Operations,Region_31,Bachelors,Male,Sourcing,1,32,3,5,No,62,Average
16476,Procurement,Region_7,Bachelors,Male,Other,1,33,3,10,No,68,Average
21526,Operations,Region_22,Bachelors,Male,Other,1,28,5,3,No,62,Excellent
30076,Procurement,Region_14,Bachelors,Male,Other,1,33,4,6,No,67,Excellent
8018,Operations,Region_14,Bachelors,Male,Other,1,33,3,6,No,57,Average
57034,Sales & Marketing,Region_19,Bachelors,Male,Other,1,34,3,4,No,46,Average
32239,Sales & Marketing,Region_26,Bachelors,Male,Other,1,46,3,3,No,50,Average
18626,Operations,Region_15,Bachelors,Male,Sourcing,1,30,4,3,No,60,Excellent
1794,Procurement,Region_8,Masters & Above,Female,Other,1,39,1,9,No,66,Poor
64903,Finance,Region_30,Bachelors,Male,Sourcing,1,28,3,7,No,57,Average
77851,Operations,Region_23,Masters & Above,Female,Other,1,38,5,10,No,62,Excellent
5234,Sales & Marketing,Region_19,Bachelors,Male,Other,1,33,4,7,No,47,Excellent
4917,Technology,Region_2,Masters & Above,Female,Sourcing,1,33,5,10,No,83,Excellent
31387,Technology,Region_2,Below Secondary,Male,Other,1,25,5,2,No,83,Excellent
75865,Operations,Region_12,Bachelors,Male,Sourcing,1,35,4,2,No,64,Excellent
65499,Analytics,Region_26,Bachelors,Male,Other,1,35,1,10,No,89,Poor
5338,Operations,Region_13,Bachelors,Female,Other,2,40,3,2,No,95,Average
3791,Operations,Region_23,Bachelors,Female,Sourcing,2,32,4,8,No,56,Excellent
39105,Hr,Region_7,Bachelors,Male,Other,1,29,3,5,Yes,52,Average
47425,Sales & Marketing,Region_22,Bachelors,Male,Other,1,26,5,4,No,46,Excellent
34558,Procurement,Region_2,Bachelors,Male,Other,2,37,3,9,No,70,Average
19027,Operations,Region_22,Bachelors,Male,Other,1,52,3,19,No,58,Average
11793,Analytics,Region_15,Bachelors,Male,Other,2,36,4,8,No,79,Excellent
54976,Technology,Region_7,Bachelors,Male,Other,1,32,4,3,No,83,Excellent
34696,Sales & Marketing,Region_32,Bachelors,Male,Other,1,34,5,9,No,51,Excellent
49485,Sales & Marketing,Region_20,Masters & Above,Male,Sourcing,2,37,5,2,No,51,Excellent
10136,Operations,Region_4,Bachelors,Male,Sourcing,1,25,3,2,No,58,Average
14753,Legal,Region_2,Bachelors,Male,Other,1,26,3,2,No,57,Average
60825,Finance,Region_26,Bachelors,Male,Other,1,30,4,6,No,67,Excellent
26711,Operations,Region_16,Bachelors,Female,Sourcing,1,26,5,5,No,57,Excellent
64579,Finance,Region_2,Bachelors,Male,Other,2,53,1,16,No,54,Poor
68322,Procurement,Region_6,Bachelors,Male,Other,1,35,4,8,No,70,Excellent
44627,Sales & Marketing,Region_29,Bachelors,Male,Other,1,31,2,7,No,52,Poor
30550,Operations,Region_3,Masters & Above,Male,Other,1,36,3,4,No,57,Average
38290,Sales & Marketing,Region_7,Masters & Above,Male,Sourcing,1,43,5,7,No,51,Excellent
56734,Procurement,Region_2,Masters & Above,Female,Other,1,35,4,4,No,65,Excellent
4112,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,1,24,3,1,No,50,Average
42706,Sales & Marketing,Region_2,Bachelors,Male,Other,1,53,3,3,No,47,Average
75874,Sales & Marketing,Region_23,Masters & Above,Male,Other,1,44,5,10,No,49,Excellent
19398,Operations,Region_19,Masters & Above,Female,Other,1,38,5,3,No,59,Excellent
26632,Sales & Marketing,Region_11,Bachelors,Male,Other,1,33,5,4,No,50,Excellent
74765,Operations,Region_15,Masters & Above,Male,Other,1,38,3,2,No,57,Average
11787,Operations,Region_12,Bachelors,Female,Sourcing,2,33,3,6,No,62,Average
14970,Operations,Region_11,Bachelors,Female,Sourcing,1,32,5,8,No,60,Excellent
15054,Hr,Region_7,Masters & Above,Male,Other,1,34,5,3,No,46,Excellent
11865,Procurement,Region_8,Masters & Above,Male,Sourcing,1,37,3,10,No,68,Average
63450,Operations,Region_7,Masters & Above,Female,Other,1,44,3,10,No,58,Average
38539,Sales & Marketing,Region_22,Bachelors,Male,Other,2,28,3,1,No,47,Average
53594,Procurement,Region_2,Masters & Above,Female,Other,1,50,4,17,No,67,Excellent
45551,Sales & Marketing,Region_28,Masters & Above,Male,Sourcing,1,33,4,3,No,53,Excellent
40676,Finance,Region_2,Bachelors,Female,Sourcing,1,33,3,5,No,55,Average
12054,Technology,Region_2,Bachelors,Male,Sourcing,2,51,3,18,No,79,Average
40871,Sales & Marketing,Region_1,Bachelors,Male,Sourcing,2,37,2,7,No,47,Poor
22652,Sales & Marketing,Region_6,Bachelors,Male,Sourcing,1,31,3,2,No,52,Average
47517,Operations,Region_2,Bachelors,Female,Other,1,47,5,18,No,58,Excellent
15679,Operations,Region_2,Bachelors,Female,Other,1,30,4,2,No,61,Excellent
55855,Finance,Region_6,Bachelors,Male,Sourcing,1,25,2,2,No,61,Poor
13158,Sales & Marketing,Region_13,Bachelors,Male,Sourcing,1,35,4,3,No,50,Excellent
62844,Technology,Region_7,Bachelors,Female,Other,1,38,4,11,No,83,Excellent
23893,Sales & Marketing,Region_2,Bachelors,Male,Other,1,51,4,9,No,51,Excellent
13124,Procurement,Region_17,Bachelors,Female,Other,1,30,3,5,No,67,Average
29622,Finance,Region_6,Bachelors,Female,Other,1,28,5,4,No,58,Excellent
48441,Procurement,Region_2,Bachelors,Male,Sourcing,1,55,1,3,Yes,74,Poor
46548,Legal,Region_26,Bachelors,Male,Sourcing,1,30,3,2,No,64,Average
23412,Legal,Region_5,Bachelors,Male,Sourcing,1,29,5,2,No,56,Excellent
10218,Sales & Marketing,Region_31,Bachelors,Male,Other,1,34,5,9,No,52,Excellent
27288,Sales & Marketing,Region_4,Masters & Above,Male,Other,1,36,3,3,No,52,Average
38585,Sales & Marketing,Region_7,Bachelors,Female,Sourcing,1,48,3,17,No,59,Average
66866,Technology,Region_30,Bachelors,Male,Sourcing,1,29,4,3,No,83,Excellent
44545,Sales & Marketing,Region_5,Bachelors,Female,Other,1,29,2,7,No,50,Poor
78187,Sales & Marketing,Region_10,Bachelors,Male,Sourcing,3,28,2,6,No,45,Poor
10629,Hr,Region_23,Bachelors,Male,Other,1,28,3,6,No,47,Average
67737,R&D,Region_7,Masters & Above,Male,Sourcing,1,37,3,6,No,87,Average
26667,Sales & Marketing,Region_30,Bachelors,Male,Other,1,47,3,4,No,55,Average
37900,Sales & Marketing,Region_22,Masters & Above,Male,Sourcing,1,32,3,4,No,95,Average
33058,Sales & Marketing,Region_15,Bachelors,Male,Other,2,29,3,3,No,48,Average
47255,Legal,Region_15,Bachelors,Male,Other,1,30,3,2,No,60,Average
941,Procurement,Region_10,Masters & Above,Female,Other,1,34,5,3,No,66,Excellent
60904,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,41,2,7,No,50,Poor
60717,Operations,Region_2,Below Secondary,Female,Other,1,25,3,2,No,55,Average
22351,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,52,1,24,No,51,Poor
11357,Sales & Marketing,Region_22,Bachelors,Female,Other,1,30,3,5,No,52,Average
12495,Operations,Region_34,Bachelors,Male,Sourcing,1,36,5,10,No,64,Excellent
14554,Legal,Region_22,Bachelors,Male,Referred,1,29,3,2,No,60,Average
39627,Finance,Region_22,Masters & Above,Female,Sourcing,1,34,5,8,No,62,Excellent
57641,Sales & Marketing,Region_23,Bachelors,Male,Other,1,32,4,6,No,48,Excellent
13957,Sales & Marketing,Region_23,Bachelors,Male,Other,2,34,1,9,No,51,Poor
63127,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,31,3,5,No,55,Average
58805,Procurement,Region_2,Masters & Above,Female,Other,1,49,3,6,No,68,Average
50773,Sales & Marketing,Region_4,Masters & Above,Male,Sourcing,1,45,5,15,No,50,Excellent
38640,Operations,Region_22,Bachelors,Female,Sourcing,3,29,5,2,No,57,Excellent
32453,Operations,Region_7,Bachelors,Male,Sourcing,2,32,5,7,No,56,Excellent
52239,Sales & Marketing,Region_20,Bachelors,Male,Other,3,26,3,1,No,44,Average
33838,Technology,Region_26,Bachelors,Female,Other,1,43,2,13,No,80,Poor
27535,Finance,Region_7,Bachelors,Female,Sourcing,1,24,4,2,No,53,Excellent
37716,Technology,Region_2,Bachelors,Female,Other,1,33,1,4,No,84,Poor
18662,Procurement,Region_22,Bachelors,Female,Sourcing,2,30,4,2,Yes,67,Excellent
74570,Operations,Region_19,Bachelors,Male,Sourcing,2,40,5,6,No,60,Excellent
77195,Procurement,Region_27,Bachelors,Male,Other,1,31,5,5,No,67,Excellent
54336,Analytics,Region_15,Masters & Above,Male,Other,1,29,4,4,No,83,Excellent
28214,Sales & Marketing,Region_7,Bachelors,Female,Other,1,35,5,10,No,45,Excellent
66068,Technology,Region_13,Bachelors,Female,Other,1,28,4,6,No,79,Excellent
73388,Sales & Marketing,Region_1,Masters & Above,Male,Other,1,38,1,7,No,44,Poor
19805,Procurement,Region_22,Masters & Above,Male,Other,1,41,5,2,No,69,Excellent
10282,Operations,Region_2,Bachelors,Male,Sourcing,1,29,3,1,No,61,Average
2967,Operations,Region_22,Bachelors,Female,Other,1,28,3,5,No,60,Average
4379,Procurement,Region_15,Masters & Above,Female,Other,1,38,4,10,No,69,Excellent
4619,Sales & Marketing,Region_2,Masters & Above,Female,Other,1,35,1,3,No,50,Poor
36279,Operations,Region_7,Bachelors,Male,Other,1,30,3,6,No,59,Average
23129,Hr,Region_7,Bachelors,Female,Sourcing,1,27,3,1,No,47,Average
77761,Technology,Region_22,Masters & Above,Male,Sourcing,1,29,2,5,No,84,Poor
50513,Sales & Marketing,Region_7,Masters & Above,Female,Other,1,32,3,5,No,44,Average
35476,Technology,Region_2,Masters & Above,Male,Other,2,37,3,9,No,79,Average
63143,Operations,Region_22,Masters & Above,Male,Sourcing,1,39,3,11,No,62,Average
8327,Hr,Region_2,Masters & Above,Female,Sourcing,1,45,5,12,No,54,Excellent
31124,Procurement,Region_8,Masters & Above,Female,Sourcing,1,31,5,7,No,65,Excellent
4994,Operations,Region_2,Masters & Above,Female,Other,1,52,5,14,No,60,Excellent
39909,Sales & Marketing,Region_28,Masters & Above,Male,Other,1,34,5,2,No,48,Excellent
26403,Technology,Region_29,Masters & Above,Female,Sourcing,1,31,3,5,No,78,Average
48566,Finance,Region_2,Bachelors,Female,Other,1,36,4,9,No,62,Excellent
52200,Operations,Region_10,Bachelors,Male,Sourcing,1,41,3,13,No,61,Average
28018,Sales & Marketing,Region_22,Masters & Above,Female,Other,1,35,4,4,No,47,Excellent
61153,Operations,Region_7,Masters & Above,Male,Sourcing,2,39,1,7,No,57,Poor
57463,Technology,Region_33,Bachelors,Male,Other,1,30,3,3,No,76,Average
5774,Sales & Marketing,Region_2,Masters & Above,Female,Other,1,46,4,4,Yes,45,Excellent
61872,Hr,Region_2,Masters & Above,Male,Other,1,48,5,16,No,49,Excellent
3060,Legal,Region_4,Bachelors,Male,Sourcing,1,28,3,1,No,61,Average
70721,Technology,Region_26,Bachelors,Male,Sourcing,1,27,3,4,No,80,Average
43115,Sales & Marketing,Region_13,Bachelors,Male,Other,1,30,2,4,No,48,Poor
28025,Procurement,Region_22,Bachelors,Male,Sourcing,5,29,3,6,No,70,Average
60288,R&D,Region_23,Bachelors,Male,Other,1,35,2,5,No,82,Poor
57261,Operations,Region_2,Masters & Above,Female,Other,2,31,3,4,No,56,Average
50142,Sales & Marketing,Region_28,Bachelors,Female,Other,1,26,5,2,No,53,Excellent
28544,Hr,Region_11,Bachelors,Female,Sourcing,1,32,4,7,No,51,Excellent
614,Operations,Region_16,Bachelors,Male,Other,1,41,3,6,No,57,Average
48434,Operations,Region_2,Masters & Above,Male,Other,1,40,4,9,No,61,Excellent
48241,Procurement,Region_6,Bachelors,Male,Sourcing,2,28,3,2,No,69,Average
55621,Hr,Region_32,Below Secondary,Male,Other,1,24,3,3,No,53,Average
1882,Operations,Region_7,Masters & Above,Male,Other,1,38,3,5,No,60,Average
916,Analytics,Region_2,Bachelors,Male,Sourcing,2,34,3,10,No,85,Average
73286,Legal,Region_31,Bachelors,Male,Other,1,44,3,7,No,62,Average
65388,Technology,Region_2,Bachelors,Male,Other,1,32,5,4,No,77,Excellent
68007,Technology,Region_2,Bachelors,Male,Other,2,51,3,8,No,82,Average
34961,Sales & Marketing,Region_10,Masters & Above,Male,Other,1,35,1,4,No,50,Poor
63706,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,3,50,3,8,No,54,Average
39122,Technology,Region_27,Bachelors,Male,Sourcing,1,27,1,2,No,78,Poor
37383,Finance,Region_7,Bachelors,Male,Other,3,25,3,2,No,56,Average
39384,R&D,Region_31,Masters & Above,Male,Sourcing,1,35,3,3,No,81,Average
62926,Procurement,Region_2,Masters & Above,Female,Other,1,56,3,3,No,68,Average
2799,Sales & Marketing,Region_18,Bachelors,Female,Other,1,31,1,6,No,46,Poor
42876,Analytics,Region_31,Bachelors,Male,Other,1,35,4,4,No,85,Excellent
12785,R&D,Region_15,Bachelors,Male,Other,1,33,3,3,No,83,Average
27781,Analytics,Region_22,Bachelors,Male,Sourcing,1,29,4,4,No,85,Excellent
49704,Sales & Marketing,Region_23,Bachelors,Male,Sourcing,1,27,4,3,No,52,Excellent
61355,Hr,Region_16,Below Secondary,Female,Other,1,25,3,1,No,53,Average
4639,Finance,Region_7,Bachelors,Male,Sourcing,2,27,3,2,No,76,Average
57980,Operations,Region_17,Bachelors,Male,Other,1,40,4,3,No,60,Excellent
11290,Sales & Marketing,Region_33,Masters & Above,Male,Other,1,37,3,6,No,50,Average
25853,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,43,5,2,No,48,Excellent
11131,Operations,Region_30,Bachelors,Female,Other,1,30,5,8,No,59,Excellent
51614,Operations,Region_30,Masters & Above,Male,Sourcing,1,38,3,3,No,56,Average
32236,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,44,1,7,No,51,Poor
43675,Sales & Marketing,Region_4,Masters & Above,Male,Sourcing,1,44,3,14,No,50,Average
23288,Procurement,Region_16,Bachelors,Female,Other,1,33,3,7,No,69,Average
71040,Analytics,Region_2,Masters & Above,Male,Other,1,47,1,17,No,86,Poor
62861,Finance,Region_22,Masters & Above,Male,Other,1,30,3,2,No,62,Average
16034,Technology,Region_5,Bachelors,Male,Other,1,40,1,3,No,77,Poor
21696,Procurement,Region_7,Bachelors,Female,Other,2,53,5,8,No,69,Excellent
56315,Operations,Region_31,Bachelors,Male,Sourcing,2,33,3,6,No,61,Average
37019,Technology,Region_7,Masters & Above,Female,Sourcing,2,36,4,6,No,77,Excellent
43935,Technology,Region_27,Masters & Above,Male,Sourcing,1,41,5,5,No,79,Excellent
23695,Technology,Region_28,Bachelors,Male,Sourcing,1,26,3,3,No,81,Average
31879,R&D,Region_23,Masters & Above,Male,Sourcing,1,35,4,4,No,82,Excellent
15868,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,34,5,6,No,49,Excellent
36506,Hr,Region_17,Bachelors,Female,Other,1,33,5,7,No,48,Excellent
63694,Operations,Region_2,Masters & Above,Male,Other,1,43,3,7,No,56,Average
52692,Sales & Marketing,Region_27,Bachelors,Male,Other,2,27,3,1,No,49,Average
65948,Procurement,Region_13,Bachelors,Male,Sourcing,1,39,3,5,No,65,Average
39767,Operations,Region_2,Bachelors,Male,Sourcing,2,24,3,1,No,59,Average
39017,Analytics,Region_28,Bachelors,Male,Sourcing,1,36,5,7,No,83,Excellent
5778,Sales & Marketing,Region_2,Bachelors,Female,Other,2,27,1,1,No,47,Poor
10224,Finance,Region_22,Masters & Above,Male,Other,1,31,2,6,No,64,Poor
69711,Sales & Marketing,Region_27,Bachelors,Male,Sourcing,3,27,5,2,Yes,50,Excellent
38430,Procurement,Region_17,Masters & Above,Female,Other,1,33,1,9,No,70,Poor
65779,Technology,Region_8,Bachelors,Male,Other,1,33,3,6,No,78,Average
7418,Legal,Region_22,Bachelors,Male,Sourcing,1,29,2,3,No,56,Poor
48504,Technology,Region_22,Bachelors,Male,Other,1,26,4,4,No,83,Excellent
50456,Operations,Region_33,Bachelors,Male,Sourcing,1,35,2,10,No,68,Poor
78165,Sales & Marketing,Region_26,Bachelors,Male,Sourcing,1,23,3,1,No,51,Average
72376,Analytics,Region_22,Bachelors,Female,Sourcing,1,30,4,5,No,81,Excellent
9173,Technology,Region_2,Masters & Above,Male,Sourcing,1,47,1,14,No,78,Poor
12023,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,48,3,21,No,45,Average
34174,Operations,Region_11,Bachelors,Female,Other,1,28,3,5,No,63,Average
10873,Procurement,Region_27,Bachelors,Male,Sourcing,1,35,3,7,No,72,Average
7610,Technology,Region_7,Masters & Above,Female,Sourcing,3,31,5,3,No,82,Excellent
77303,Technology,Region_2,Masters & Above,Male,Sourcing,2,40,3,8,No,80,Average
20429,Sales & Marketing,Region_30,Bachelors,Male,Other,1,26,3,4,No,49,Average
29169,Procurement,Region_2,Bachelors,Female,Sourcing,1,37,4,4,No,71,Excellent
14814,Operations,Region_14,Bachelors,Male,Other,1,32,3,7,No,58,Average
6061,Operations,Region_15,Bachelors,Female,Sourcing,1,28,3,2,No,59,Average
73506,Analytics,Region_29,Bachelors,Male,Other,3,29,4,6,No,86,Excellent
17557,Procurement,Region_2,Bachelors,Male,Sourcing,1,34,2,5,No,72,Poor
57270,Hr,Region_22,Bachelors,Female,Referred,1,27,5,4,No,49,Excellent
43443,Operations,Region_15,Bachelors,Female,Other,1,31,4,5,No,54,Excellent
28648,Procurement,Region_15,Masters & Above,Male,Other,2,36,5,3,No,75,Excellent
53086,Technology,Region_2,Masters & Above,Male,Other,1,36,1,7,No,80,Poor
19487,Procurement,Region_2,Bachelors,Female,Other,2,29,3,1,No,67,Average
28338,Sales & Marketing,Region_30,Masters & Above,Male,Sourcing,1,44,4,5,No,49,Excellent
56535,Technology,Region_10,Masters & Above,Male,Other,1,36,4,3,Yes,97,Excellent
55383,Operations,Region_27,Masters & Above,Male,Sourcing,1,52,3,18,No,54,Average
60017,Analytics,Region_32,Bachelors,Male,Other,2,31,4,5,No,85,Excellent
481,Procurement,Region_15,Masters & Above,Female,Sourcing,1,36,3,7,No,67,Average
20455,Sales & Marketing,Region_30,Bachelors,Male,Other,1,40,4,10,No,46,Excellent
52514,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,2,27,3,1,No,50,Average
14363,Sales & Marketing,Region_22,Bachelors,Male,Other,1,28,3,1,No,50,Average
37490,Finance,Region_31,Masters & Above,Female,Other,1,33,4,2,No,59,Excellent
